Model;Approach;Avg Resets;Avg StepsUntilReset;TOs;Lines...
bluetooth_oneinit.pm(mrec=4);cautious1;4.24;2104.72;0;Resets: 5 visitNo: 1 candSize: 1;init;Resets: 28 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 14 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;init;init;Resets: 5 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 15 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;init;Resets: 12 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;init;Resets: 2 visitNo: 1 candSize: 1;init;Resets: 3 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;init;Resets: 2 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;init;Resets: 7 visitNo: 1 candSize: 1;init;Resets: 6 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;Resets: 14 visitNo: 1 candSize: 1;Resets: 15 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 11 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;init;Resets: 1 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;init;Resets: 2 visitNo: 1 candSize: 1;init;Resets: 2 visitNo: 1 candSize: 1;Resets: 14 visitNo: 1 candSize: 1;init;init;Resets: 9 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 11 visitNo: 1 candSize: 1;Resets: 19 visitNo: 1 candSize: 1;init;Resets: 4 visitNo: 1 candSize: 1;init;Resets: 1 visitNo: 1 candSize: 1;init;
nand.pm(N=50,K=3);cautious1;6.07;8510.14;0;Resets: 17 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 20 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 12 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 17 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;init;Resets: 5 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;init;Resets: 4 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 32 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;init;init;Resets: 16 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;init;Resets: 5 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 16 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;init;Resets: 1 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;init;Resets: 5 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 13 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;Resets: 11 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 7 visitNo: 1 candSize: 1;init;Resets: 2 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 11 visitNo: 1 candSize: 1;Resets: 31 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;init;Resets: 13 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 16 visitNo: 1 candSize: 1;Resets: 18 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 2 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;init;init;Resets: 4 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;init;Resets: 5 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;init;Resets: 7 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 6 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 14 visitNo: 1 candSize: 1;Resets: 15 visitNo: 1 candSize: 1;Resets: 9 visitNo: 1 candSize: 1;Resets: 10 visitNo: 1 candSize: 1;Resets: 5 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 4 visitNo: 1 candSize: 1;Resets: 1 visitNo: 1 candSize: 1;Resets: 8 visitNo: 1 candSize: 1;Resets: 3 visitNo: 1 candSize: 1;
nand.pm(N=50,K=3);bold01;5.75;10583.19;0;init;Resets: 11 visitNo: 659 candSize: 1;Resets: 11 visitNo: 659 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;Resets: 17 visitNo: 956 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 7 visitNo: 461 candSize: 1;Resets: 4 visitNo: 312 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;init;init;init;Resets: 7 visitNo: 461 candSize: 1;Resets: 13 visitNo: 758 candSize: 1;Resets: 8 visitNo: 510 candSize: 1;Resets: 30 visitNo: 1599 candSize: 1;Resets: 11 visitNo: 659 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;init;Resets: 7 visitNo: 461 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;Resets: 5 visitNo: 362 candSize: 1;Resets: 14 visitNo: 807 candSize: 1;Resets: 5 visitNo: 362 candSize: 1;init;Resets: 12 visitNo: 708 candSize: 1;init;Resets: 7 visitNo: 461 candSize: 1;Resets: 12 visitNo: 708 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 7 visitNo: 461 candSize: 1;init;Resets: 2 visitNo: 213 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;init;Resets: 9 visitNo: 560 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;Resets: 5 visitNo: 362 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;init;Resets: 2 visitNo: 213 candSize: 1;Resets: 13 visitNo: 758 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;init;Resets: 1 visitNo: 164 candSize: 1;Resets: 27 visitNo: 1451 candSize: 1;Resets: 10 visitNo: 609 candSize: 1;Resets: 4 visitNo: 312 candSize: 1;Resets: 4 visitNo: 312 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;Resets: 3 visitNo: 263 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;init;Resets: 3 visitNo: 263 candSize: 1;init;init;Resets: 2 visitNo: 213 candSize: 1;init;Resets: 6 visitNo: 411 candSize: 1;Resets: 18 visitNo: 1005 candSize: 1;init;Resets: 6 visitNo: 411 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;Resets: 24 visitNo: 1302 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 15 visitNo: 857 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;Resets: 25 visitNo: 1352 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;Resets: 11 visitNo: 659 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;Resets: 5 visitNo: 362 candSize: 1;Resets: 5 visitNo: 362 candSize: 1;Resets: 4 visitNo: 312 candSize: 1;Resets: 7 visitNo: 461 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;Resets: 6 visitNo: 411 candSize: 1;init;Resets: 31 visitNo: 1649 candSize: 1;init;Resets: 2 visitNo: 213 candSize: 1;init;Resets: 6 visitNo: 411 candSize: 1;init;init;init;Resets: 2 visitNo: 213 candSize: 1;Resets: 25 visitNo: 1352 candSize: 1;init;Resets: 7 visitNo: 461 candSize: 1;Resets: 14 visitNo: 807 candSize: 1;Resets: 2 visitNo: 213 candSize: 1;Resets: 1 visitNo: 164 candSize: 1;init;Resets: 11 visitNo: 659 candSize: 1;
herman17_oneinit.pm();cautious1;-1;-1;100;Resets: 1616 visitNo: 1 candSize: 2;Resets: 1516 visitNo: 1 candSize: 2;Resets: 1549 visitNo: 1 candSize: 2;Resets: 1493 visitNo: 1 candSize: 2;Resets: 1653 visitNo: 1 candSize: 34;Resets: 1623 visitNo: 1 candSize: 34;Resets: 1560 visitNo: 1 candSize: 2;Resets: 1559 visitNo: 1 candSize: 2;Resets: 1531 visitNo: 1 candSize: 34;Resets: 1587 visitNo: 1 candSize: 2;Resets: 1595 visitNo: 1 candSize: 2;Resets: 1625 visitNo: 1 candSize: 2;Resets: 1604 visitNo: 1 candSize: 2;Resets: 1634 visitNo: 1 candSize: 2;Resets: 1641 visitNo: 1 candSize: 2;Resets: 1534 visitNo: 1 candSize: 2;Resets: 1701 visitNo: 1 candSize: 33;Resets: 1055 visitNo: 1 candSize: 2;Resets: 1589 visitNo: 1 candSize: 2;Resets: 1627 visitNo: 1 candSize: 2;Resets: 1630 visitNo: 1 candSize: 2;Resets: 1633 visitNo: 1 candSize: 2;Resets: 1541 visitNo: 1 candSize: 2;Resets: 1501 visitNo: 1 candSize: 2;Resets: 1530 visitNo: 1 candSize: 34;Resets: 1559 visitNo: 1 candSize: 34;Resets: 1635 visitNo: 1 candSize: 34;Resets: 1622 visitNo: 1 candSize: 34;Resets: 1653 visitNo: 1 candSize: 2;Resets: 1519 visitNo: 1 candSize: 2;Resets: 1585 visitNo: 1 candSize: 34;Resets: 1530 visitNo: 1 candSize: 2;Resets: 1660 visitNo: 1 candSize: 34;Resets: 1604 visitNo: 1 candSize: 2;Resets: 1617 visitNo: 1 candSize: 34;Resets: 1050 visitNo: 1 candSize: 2;Resets: 1609 visitNo: 1 candSize: 34;Resets: 1508 visitNo: 1 candSize: 34;Resets: 1609 visitNo: 1 candSize: 34;Resets: 1598 visitNo: 1 candSize: 2;Resets: 1627 visitNo: 1 candSize: 34;Resets: 1606 visitNo: 1 candSize: 2;Resets: 1536 visitNo: 1 candSize: 2;Resets: 1711 visitNo: 1 candSize: 2;Resets: 1625 visitNo: 1 candSize: 2;Resets: 1653 visitNo: 1 candSize: 2;Resets: 1601 visitNo: 1 candSize: 2;Resets: 1656 visitNo: 1 candSize: 2;Resets: 1580 visitNo: 1 candSize: 34;Resets: 1651 visitNo: 1 candSize: 34;Resets: 1737 visitNo: 1 candSize: 34;Resets: 1605 visitNo: 1 candSize: 34;Resets: 1562 visitNo: 1 candSize: 34;Resets: 1024 visitNo: 1 candSize: 2;Resets: 1647 visitNo: 1 candSize: 34;Resets: 1652 visitNo: 1 candSize: 2;Resets: 1475 visitNo: 1 candSize: 2;Resets: 1663 visitNo: 1 candSize: 2;Resets: 1593 visitNo: 1 candSize: 2;Resets: 1627 visitNo: 1 candSize: 2;Resets: 1690 visitNo: 1 candSize: 2;Resets: 1619 visitNo: 1 candSize: 33;Resets: 1696 visitNo: 1 candSize: 2;Resets: 1671 visitNo: 1 candSize: 34;Resets: 1603 visitNo: 1 candSize: 2;Resets: 1527 visitNo: 1 candSize: 2;Resets: 1633 visitNo: 1 candSize: 2;Resets: 1584 visitNo: 1 candSize: 2;Resets: 1600 visitNo: 1 candSize: 2;Resets: 1559 visitNo: 1 candSize: 34;Resets: 1606 visitNo: 1 candSize: 2;Resets: 1029 visitNo: 1 candSize: 2;Resets: 1628 visitNo: 1 candSize: 2;Resets: 1623 visitNo: 1 candSize: 34;Resets: 1590 visitNo: 1 candSize: 2;Resets: 1660 visitNo: 1 candSize: 2;Resets: 1566 visitNo: 1 candSize: 2;Resets: 1626 visitNo: 1 candSize: 34;Resets: 1697 visitNo: 1 candSize: 2;Resets: 1604 visitNo: 1 candSize: 34;Resets: 1661 visitNo: 1 candSize: 34;Resets: 1608 visitNo: 1 candSize: 2;Resets: 1715 visitNo: 1 candSize: 2;Resets: 1607 visitNo: 1 candSize: 34;Resets: 1683 visitNo: 1 candSize: 2;Resets: 1534 visitNo: 1 candSize: 2;Resets: 1644 visitNo: 1 candSize: 2;Resets: 1611 visitNo: 1 candSize: 2;Resets: 1585 visitNo: 1 candSize: 2;Resets: 1056 visitNo: 1 candSize: 2;Resets: 1704 visitNo: 1 candSize: 2;Resets: 1563 visitNo: 1 candSize: 2;Resets: 1653 visitNo: 1 candSize: 2;Resets: 1628 visitNo: 1 candSize: 2;Resets: 1712 visitNo: 1 candSize: 2;Resets: 1565 visitNo: 1 candSize: 34;Resets: 1681 visitNo: 1 candSize: 2;Resets: 1650 visitNo: 1 candSize: 34;Resets: 1857 visitNo: 1 candSize: 2;Resets: 1722 visitNo: 1 candSize: 2;
scale.pm(N=10,M=50);cautious1;2032.78;6131.21;0;Resets: 1268 visitNo: 1 candSize: 50;Resets: 278 visitNo: 1 candSize: 50;Resets: 251 visitNo: 1 candSize: 50;Resets: 1264 visitNo: 1 candSize: 50;Resets: 6771 visitNo: 1 candSize: 50;Resets: 562 visitNo: 1 candSize: 50;Resets: 619 visitNo: 1 candSize: 50;Resets: 2655 visitNo: 1 candSize: 50;Resets: 1064 visitNo: 1 candSize: 50;Resets: 3027 visitNo: 1 candSize: 50;Resets: 7579 visitNo: 1 candSize: 50;Resets: 1899 visitNo: 1 candSize: 50;Resets: 468 visitNo: 1 candSize: 50;Resets: 1182 visitNo: 1 candSize: 50;Resets: 251 visitNo: 1 candSize: 50;Resets: 1440 visitNo: 1 candSize: 50;Resets: 3138 visitNo: 1 candSize: 50;Resets: 7433 visitNo: 1 candSize: 50;Resets: 2315 visitNo: 1 candSize: 50;Resets: 783 visitNo: 1 candSize: 50;Resets: 640 visitNo: 1 candSize: 50;Resets: 6301 visitNo: 1 candSize: 50;Resets: 638 visitNo: 1 candSize: 50;Resets: 192 visitNo: 1 candSize: 50;Resets: 2645 visitNo: 1 candSize: 50;Resets: 239 visitNo: 1 candSize: 50;Resets: 250 visitNo: 1 candSize: 50;Resets: 2547 visitNo: 1 candSize: 50;Resets: 2109 visitNo: 1 candSize: 50;Resets: 1702 visitNo: 1 candSize: 50;Resets: 735 visitNo: 1 candSize: 50;Resets: 1289 visitNo: 1 candSize: 50;Resets: 1221 visitNo: 1 candSize: 50;Resets: 3944 visitNo: 1 candSize: 50;Resets: 1130 visitNo: 1 candSize: 50;Resets: 2533 visitNo: 1 candSize: 50;Resets: 651 visitNo: 1 candSize: 50;Resets: 2254 visitNo: 1 candSize: 50;Resets: 2468 visitNo: 1 candSize: 50;Resets: 1150 visitNo: 1 candSize: 50;Resets: 579 visitNo: 1 candSize: 50;Resets: 2734 visitNo: 1 candSize: 50;Resets: 285 visitNo: 1 candSize: 50;Resets: 150 visitNo: 1 candSize: 50;Resets: 1242 visitNo: 1 candSize: 50;Resets: 726 visitNo: 1 candSize: 50;Resets: 2778 visitNo: 1 candSize: 50;Resets: 4455 visitNo: 1 candSize: 50;Resets: 1102 visitNo: 1 candSize: 50;Resets: 478 visitNo: 1 candSize: 50;Resets: 645 visitNo: 1 candSize: 50;Resets: 2446 visitNo: 1 candSize: 50;Resets: 3030 visitNo: 1 candSize: 50;Resets: 9530 visitNo: 1 candSize: 50;Resets: 4856 visitNo: 1 candSize: 50;Resets: 4932 visitNo: 1 candSize: 50;Resets: 776 visitNo: 1 candSize: 50;Resets: 53 visitNo: 1 candSize: 50;Resets: 2427 visitNo: 1 candSize: 50;Resets: 769 visitNo: 1 candSize: 50;Resets: 369 visitNo: 1 candSize: 50;Resets: 946 visitNo: 1 candSize: 50;Resets: 2977 visitNo: 1 candSize: 50;Resets: 4345 visitNo: 1 candSize: 50;Resets: 1976 visitNo: 1 candSize: 50;Resets: 1035 visitNo: 1 candSize: 50;Resets: 2304 visitNo: 1 candSize: 50;Resets: 410 visitNo: 1 candSize: 50;Resets: 827 visitNo: 1 candSize: 50;Resets: 506 visitNo: 1 candSize: 50;Resets: 314 visitNo: 1 candSize: 50;Resets: 7521 visitNo: 1 candSize: 50;Resets: 111 visitNo: 1 candSize: 50;Resets: 2293 visitNo: 1 candSize: 50;Resets: 716 visitNo: 1 candSize: 50;Resets: 1516 visitNo: 1 candSize: 50;Resets: 4630 visitNo: 1 candSize: 50;Resets: 710 visitNo: 1 candSize: 50;Resets: 874 visitNo: 1 candSize: 50;Resets: 3505 visitNo: 1 candSize: 50;Resets: 1040 visitNo: 1 candSize: 50;Resets: 1648 visitNo: 1 candSize: 50;Resets: 5209 visitNo: 1 candSize: 50;Resets: 103 visitNo: 1 candSize: 50;Resets: 2075 visitNo: 1 candSize: 50;Resets: 2437 visitNo: 1 candSize: 50;Resets: 1505 visitNo: 1 candSize: 50;Resets: 2267 visitNo: 1 candSize: 50;Resets: 857 visitNo: 1 candSize: 50;Resets: 1863 visitNo: 1 candSize: 50;Resets: 3631 visitNo: 1 candSize: 50;Resets: 1150 visitNo: 1 candSize: 50;Resets: 3552 visitNo: 1 candSize: 50;Resets: 656 visitNo: 1 candSize: 50;Resets: 1973 visitNo: 1 candSize: 50;Resets: 1660 visitNo: 1 candSize: 50;Resets: 4212 visitNo: 1 candSize: 50;Resets: 952 visitNo: 1 candSize: 50;Resets: 3083 visitNo: 1 candSize: 50;Resets: 2642 visitNo: 1 candSize: 50;
gridworld.pm(N=50,p=0.999);cautious1;0.0;0.0;72;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 3;Resets: 0 visitNo: 1 candSize: 2499;init;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;init;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;init;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 3;init;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 1 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 3;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 4;Resets: 0 visitNo: 1 candSize: 2499;init;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;Resets: 0 visitNo: 1 candSize: 2499;init;Resets: 0 visitNo: 1 candSize: 4;
